creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,asset_path,asset_exists,aspect_ratio,asset_pixels,is_video_like,headline_chars,subhead_chars,advertiser_id,objective,primary_theme,target_age_segment,target_os,start_date,end_date,daily_budget_usd,kpi_goal,campaign_duration_days,hq_region,first_3d_days_observed,first_3d_spend_usd,first_3d_impressions,first_3d_viewable_impressions,first_3d_clicks,first_3d_conversions,first_3d_revenue_usd,first_3d_avg_country_os_slices,first_3d_ctr_volatility,first_3d_ipm_volatility,first_3d_ctr,first_3d_viewability_rate,first_3d_cvr,first_3d_ipm,first_3d_roas,first_7d_days_observed,first_7d_spend_usd,first_7d_impressions,first_7d_viewable_impressions,first_7d_clicks,first_7d_conversions,first_7d_revenue_usd,first_7d_avg_country_os_slices,first_7d_ctr_volatility,first_7d_ipm_volatility,first_7d_ctr,first_7d_viewability_rate,first_7d_cvr,first_7d_ipm,first_7d_roas,first_14d_days_observed,first_14d_spend_usd,first_14d_impressions,first_14d_viewable_impressions,first_14d_clicks,first_14d_conversions,first_14d_revenue_usd,first_14d_avg_country_os_slices,first_14d_ctr_volatility,first_14d_ipm_volatility,first_14d_ctr,first_14d_viewability_rate,first_14d_cvr,first_14d_ipm,first_14d_roas,lifecycle_days,lifecycle_spend_usd,lifecycle_impressions,lifecycle_clicks,lifecycle_conversions,lifecycle_revenue_usd,lifecycle_ctr_std,lifecycle_ipm_std,lifecycle_max_days_since_launch,lifecycle_ctr,lifecycle_cvr,lifecycle_ipm,lifecycle_roas,creative_status,fatigue_day,perf_score,overall_ctr,overall_cvr,overall_ipm,overall_roas,ctr_decay_pct,cvr_decay_pct,peak_rolling_ctr_5,has_fatigue
500684,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-12,gameplay,new collection,Order now,Unlock rare gear,Free rewards for new players,lime,trustworthy,12,0.111,52,0.717,0.632,0.352,0.721,0.925,0,1,0,0,1,0,assets/creative_500684.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500684.png,True,0.5625,230400,1,16,28,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,5704.1,1967992,1673151,24953,4436,24064.17,4.0,0.0012806768719240804,0.17098219600476522,0.012679421461062849,0.8501818096821532,0.17777421552518735,2.254074203553673,4.218749671289072,7,10812.21,3711555,3082932,38576,6758,37280.56,4.0,0.003331478640139979,0.6333015787467358,0.010393487365807592,0.8306308272408734,0.1751866445458316,1.8208001767453263,3.448005541882742,14,14647.2,5039566,4150494,43780,7539,41623.11,4.0,0.0037958219999934257,0.7220494322269837,0.0086872560057751,0.8235816338152928,0.17220191868433074,1.4959621522964477,2.8417110437489757,56,28860.77,10001063,53026,9092,50269.63,0.002811557411051934,0.49878370966344254,55,0.005302036393531368,0.17146305585938973,0.9091033623125861,1.741797949257764,stable,,0.5604938271604939,0.0053020363935313,0.1714630558593897,0.909103362312586,1.741797949257764,-0.8271188964163014,-0.060215568451347,0.0126794214610628,0
500685,20114,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,pt,2026-01-24,competitive,cashback,Install now,Beat your rivals,Play with friends tonight,purple,urgent,20,0.157,44,0.674,0.428,0.583,0.99,0.97,0,3,1,0,0,1,assets/creative_500685.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500685.png,True,0.5625,230400,1,16,25,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,1204.28,347267,292193,6340,1056,5834.54,4.0,0.0015791405544852348,0.1649814417591786,0.018256845597191786,0.841407332110451,0.1665615141955836,3.0408878471032375,4.84483674892882,7,2506.54,723446,602633,13575,2359,12775.29,4.0,0.0013631081467795415,0.3430594502773165,0.018764358362614485,0.8330034308020225,0.1737753222836096,3.260782421908477,5.0967828161529445,14,4746.8,1371973,1129350,23618,4151,22402.81,4.0,0.0023442181660641246,0.45902128155324706,0.017214624486050382,0.8231575985824794,0.1757557794902193,3.0255697451772012,4.719560546052077,44,14618.09,4212657,43974,7567,41471.81,0.005246869365556583,0.9704430178137168,43,0.01043854270594544,0.17207895574657753,1.796253528355145,2.837019747449906,top_performer,,0.8506172839506173,0.0104385427059454,0.1720789557465775,1.796253528355145,2.837019747449906,-0.7752835430832927,-0.0721574176927734,0.0194825204436497,0
500686,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,es,2026-01-16,reward,last-minute deal,Shop now,Unlock rare gear,No ads in first week,purple,urgent,15,0.29,43,0.899,0.676,0.065,0.668,0.861,0,1,0,0,1,0,assets/creative_500686.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500686.png,True,0.5625,230400,1,16,20,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,2965.96,746588,634608,12720,2701,14609.27,4.0,0.0012274164707487747,0.6119225506285236,0.017037509309016485,0.8500109833000262,0.21234276729559748,3.6177918745010635,4.925646333733429,7,5401.58,1386546,1181050,23971,5107,28147.38,4.0,0.001256068033072575,0.47703330907152713,0.01728828325926439,0.8517928723605275,0.21304910099703808,3.6832532061684216,5.210953091502857,14,7888.01,2031291,1719644,32787,6934,38569.01,4.0,0.002569892669287234,0.6690558164934249,0.016140966508491398,0.8465768814020246,0.21148625979809071,3.4135926364070928,4.889574176503326,52,19926.85,5136004,49549,10247,57027.39,0.005104072832025947,1.1175521300173463,51,0.009647383452193573,0.20680538456881067,1.9951308449136722,2.86183666761179,fatigued,13,0.8533950617283951,0.0096473834521935,0.2068053845688106,1.9951308449136724,2.86183666761179,-0.8572055661138154,-0.0118413323302382,0.0178741173454477,1
500687,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Start now,Beat your rivals,Free rewards for new players,lime,excited,15,0.374,50,0.775,0.335,0.291,0.497,0.643,1,0,0,1,1,0,assets/creative_500687.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500687.png,True,0.5625,230400,1,16,28,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,873.98,226994,190168,4245,780,4295.15,4.0,0.0014774885444939195,0.23749223956310306,0.018700934826471186,0.8377666370036212,0.18374558303886926,3.436214173061843,4.914471727041808,7,2210.79,560871,461833,10525,2030,11346.189999999999,4.0,0.001266261563278318,0.33060476828999374,0.018765455871314438,0.8234210718685758,0.19287410926365794,3.6193705861062524,5.132188041378873,14,4467.19,1144831,945716,18368,3579,20369.22,4.0,0.0030987161150362297,0.595627536768536,0.01604428950648611,0.8260747656204278,0.1948497386759582,3.1262256175802365,4.559738896263648,43,13843.73,3589475,30229,5754,32835.159999999996,0.0059319997262268385,1.1711107697786074,42,0.008421565827871763,0.1903470177643984,1.6030199402419574,2.3718434265909547,fatigued,12,0.7981481481481483,0.0084215658278717,0.1903470177643984,1.6030199402419574,2.3718434265909547,-0.8831598532166587,-0.0475460682357233,0.0192137823022709,1
500688,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-18,reward,challenge,Try for free,Beat your rivals,No ads in first week,blue,premium,0,0.108,12,0.617,0.581,0.312,0.489,1.0,0,1,0,0,0,1,assets/creative_500688.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500688.png,True,0.5625,230400,0,16,20,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,2156.63,766354,641635,11687,1942,10433.93,4.0,0.0007021334364495754,0.09995065986915135,0.015250132445319003,0.8372566725038298,0.166167536579105,2.5340769409437414,4.838071435526724,7,4797.28,1699966,1407071,24050,4011,21933.67,4.0,0.0016022540289086704,0.24502300473628122,0.01414734177036482,0.8277053776369645,0.16677754677754678,2.35945895388496,4.572105443084414,14,7122.8099999999995,2512176,2062990,31449,5237,28690.12,4.0,0.002819369152660877,0.47612984518169765,0.01251862926801307,0.8211964448350753,0.16652357785621164,2.084646935565024,4.027921564663385,50,20465.48,7169229,47534,7832,43563.27,0.00419932307127301,0.7105806075849747,49,0.006630280606185128,0.16476627256279716,1.0924466215265267,2.1286219526734773,fatigued,10,0.7049382716049383,0.0066302806061851,0.1647662725627971,1.0924466215265267,2.1286219526734773,-0.8697219692558464,-0.0844800454663653,0.015250132445319,1
500689,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Try for free,Unlock rare gear,No ads in first week,purple,playful,15,0.222,33,0.767,0.38,0.737,0.583,0.859,2,2,0,1,0,0,assets/creative_500689.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500689.png,True,0.5625,230400,1,16,20,1006,install,fantasy,45-54,Both,2026-01-07,2026-03-08,1935,IPM,61,LATAM,3,995.3,259957,213984,4950,901,4978.47,4.0,0.0008052561058799894,0.17712487180857658,0.01904161072792808,0.8231515212131237,0.18202020202020203,3.4659578314875152,5.0019793027227974,7,2433.94,639922,522264,11926,2172,12198.44,4.0,0.0014326723406307448,0.3284723293223039,0.018636646341272843,0.8161369666928157,0.18212309240315278,3.394163663696513,5.011808014988044,14,4900.16,1270887,1025949,19970,3547,19859.05,4.0,0.0035407523339876816,0.7279137940598042,0.015713434790032472,0.8072700405307475,0.17761642463695543,2.7909641061715162,4.052735012734278,43,14449.75,3737833,30143,5328,29719.8,0.00608281265246907,1.1041930898997094,42,0.008064298217710635,0.17675745612580035,1.4254248384023578,2.05676914825516,fatigued,11,0.7527777777777778,0.0080642982177106,0.1767574561258003,1.4254248384023578,2.05676914825516,-0.8978137845513169,-0.0036518665744397,0.019516602925476,1
500690,20115,ThreadMark,ThreadMark Market,ecommerce,interstitial,360,640,en,2026-01-27,celebrity,new collection,Order now,Up to 40% off,Free shipping over $25,teal,playful,0,0.543,48,0.801,0.656,0.523,0.73,0.535,2,2,1,1,0,0,assets/creative_500690.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500690.png,True,0.5625,230400,0,13,22,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,1772.8799999999999,413308,349326,4870,314,12152.2,4.0,0.0005285043639299289,0.015830072227127595,0.01178298024717644,0.8451953506827837,0.06447638603696099,0.7597239830828341,6.854496638238348,7,4402.66,1010792,827915,11703,708,27029.95,4.0,0.00043574161378635227,0.07840546944626296,0.011578049687769591,0.8190755368067812,0.06049730838246604,0.7004408424285115,6.139458872590661,14,8476.06,1954104,1604540,18523,1110,42859.33,4.0,0.002378716784994386,0.1756348688306244,0.009479024657848303,0.8211128988017015,0.059925498029476866,0.5680352734552511,5.0565156452408315,49,28686.02,6665971,30051,1736,67039.8,0.00352380175257085,0.22304953211316914,48,0.0045081204223660735,0.05776846028418355,0.26042717557577133,2.3370199142299977,stable,,0.3228395061728394,0.004508120422366,0.0577684602841835,0.2604271755757713,2.3370199142299977,-0.8483473605760736,-0.0844498413249115,0.0117829802471764,0
500691,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,es,2026-01-17,ugc,new collection,Get offer,Flash sale live,Shop bestsellers now,black,urgent,0,0.56,48,0.858,0.566,0.392,0.714,0.657,2,1,1,0,0,0,assets/creative_500691.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500691.png,True,1.0,102400,0,15,20,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,5756.55,1655204,1344473,14822,898,34312.130000000005,4.0,0.0004102067894938526,0.02076142276378552,0.00895478744613957,0.812270270009014,0.06058561597625152,0.54253131336077,5.960537127272412,7,9800.69,2818897,2346420,23475,1388,52695.77,4.0,0.0010537513901971423,0.07277684489983743,0.008327725347893165,0.8323894062110109,0.05912673056443025,0.49239117285945533,5.37674082130952,14,14315.220000000001,4150448,3462535,30240,1735,66437.98,4.0,0.00181163436978707,0.13197231692269157,0.0072859604553532535,0.8342557237194635,0.057374338624338626,0.418027162368978,4.641072927974561,59,40303.39,11748644,46024,2617,101310.03,0.002132965528543976,0.12669492472250143,58,0.003917388253486955,0.056861637406570485,0.2227491104505337,2.5136850771113797,stable,,0.2746913580246913,0.0039173882534869,0.0568616374065704,0.2227491104505337,2.51368507711138,-0.7856708704074621,-0.0171534049574154,0.0089547874461395,0
500692,20115,ThreadMark,ThreadMark Market,ecommerce,playable,360,640,de,2026-01-22,discount,limited offer,Try for free,Your next favorite pick,Shop bestsellers now,pink,urgent,20,0.529,71,0.923,0.643,0.469,0.259,0.393,0,3,1,1,0,0,assets/creative_500692.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500692.png,True,0.5625,230400,1,23,20,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,2769.05,477247,387980,5892,407,17383.33,4.0,0.00019963518769365967,0.037931812445375204,0.012345808355002756,0.8129542982983654,0.06907671418873049,0.8528078751673661,6.27772340694462,7,5666.31,970685,787981,12065,814,32528.170000000002,4.0,0.0005396786834859723,0.0640529706189842,0.012429366890391837,0.8117782802866017,0.06746788230418566,0.8385830624764986,5.74062661591053,14,9666.58,1649720,1351013,17840,1185,46345.25,4.0,0.0021263377667655272,0.16372815263473248,0.01081395630773707,0.8189347283175327,0.0664237668161435,0.7183037121450913,4.79437919098585,54,32664.12,5616886,28470,1890,73898.16,0.0037482636070669383,0.2545535361205748,53,0.005068644797134925,0.06638566912539515,0.33648537641675474,2.2623649435527424,stable,,0.4351851851851852,0.0050686447971349,0.0663856691253951,0.3364853764167548,2.2623649435527424,-0.8560341584206672,-0.0652876463687274,0.0126158715803753,0
500693,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,en,2026-01-14,discount,late-night,Learn more,Up to 40% off,Only this weekend,white,calm,0,0.819,51,0.918,0.475,0.169,0.637,0.264,1,3,1,1,0,1,assets/creative_500693.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500693.png,True,1.0,102400,0,13,17,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,11252.5,3313823,2758940,23931,1518,57281.259999999995,4.0,0.0014665125401592558,0.11967329710627864,0.007221568562955837,0.8325550278334117,0.06343236805816722,0.45808119504270445,5.090536325261053,7,16898.16,4918415,4072505,30079,1897,73068.69,4.0,0.002159017806322593,0.14528837921960724,0.006115588050215364,0.828011666359996,0.06306725622527344,0.38569335853115283,4.3240619096990445,14,21733.52,6294788,5212299,33065,2054,79285.27,4.0,0.0022013380350910214,0.15190027622942354,0.0052527583137033365,0.8280340815290363,0.062120066535611675,0.32630169594273867,3.6480639123344956,62,44211.67,12832702,44720,2756,106025.81999999999,0.0013040854846902289,0.08987654906886867,61,0.0034848467610328676,0.06162790697674419,0.21476381201714184,2.3981410338039706,stable,,0.2277777777777777,0.0034848467610328,0.0616279069767441,0.2147638120171418,2.3981410338039706,-0.7023897312161427,-0.1172015557993416,0.0072215685629558,0
500694,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,en,2026-01-20,ugc,limited offer,Order now,Flash sale live,Shop bestsellers now,lime,urgent,0,0.674,30,0.767,0.716,0.317,0.542,0.434,0,2,0,1,0,0,assets/creative_500694.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500694.png,True,0.6666666666666666,153600,0,15,20,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,3375.69,1098695,865502,8579,440,17128.55,4.0,0.0002506867515164596,0.048477517241553705,0.0078083544568783875,0.7877545633683597,0.051288028907798114,0.40047510910671297,5.074088556709887,7,6813.82,2244275,1821663,15974,798,31150.69,4.0,0.0010395441806350238,0.06525406945144281,0.007117666061422954,0.8116933085294805,0.04995617879053462,0.35557139833576545,4.57169253076835,14,10667.09,3501349,2876992,20759,1007,38846.18,4.0,0.0018336127658746693,0.10529198696017256,0.005928857705987035,0.8216810149459537,0.04850908039886315,0.2876034351331444,3.641684845632689,56,34662.36,11310761,35172,1649,63940.479999999996,0.0017851343003452127,0.09279373898572907,55,0.0031096050920004408,0.046883884908449906,0.14579036724407846,1.84466608736393,underperformer,,0.1253086419753086,0.0031096050920004,0.0468838849084499,0.1457903672440784,1.8446660873639305,-0.7510429145705508,-0.0141252488823773,0.0078083544568783,0
500695,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,de,2026-01-26,ugc,before/after,Install now,Up to 40% off,Only this weekend,blue,calm,0,0.58,56,0.913,0.596,0.397,0.383,0.761,1,3,0,1,0,1,assets/creative_500695.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500695.png,True,0.6666666666666666,153600,0,13,17,1007,purchase,discount,45-54,Android,2026-01-13,2026-03-25,3178,ROAS,72,Europe,3,1575.1799999999998,488260,403654,4197,226,8100.209999999999,4.0,0.00038908192863475427,0.040417941864879584,0.008595830090525539,0.8267193708270184,0.05384798665713605,0.46286814402162785,5.142402773016417,7,3907.3199999999997,1218057,1000184,10167,535,20210.91,4.0,0.0007645776659817601,0.06040494414941844,0.008346900021920156,0.8211307024219721,0.05262122553358906,0.43922410855978006,5.172576087957987,14,7877.139999999999,2547171,2060590,16611,852,32870.8,4.0,0.0019692474431927858,0.11980887360880764,0.0065213525122577165,0.808971992850107,0.05129131298537114,0.3344887327941469,4.172935862508474,50,26754.6,8640102,28626,1405,54568.49,0.0023790923815054715,0.13259164054097025,49,0.0033131553308051224,0.04908125480332565,0.1626138209942429,2.039592817683688,underperformer,,0.1657407407407407,0.0033131553308051,0.0490812548033256,0.1626138209942429,2.039592817683688,-0.7780545847774873,-0.1595180911606536,0.008801840868185,0
500696,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-02-04,testimonial,limited offer,Order now,"Your money, clearer",Built for peace of mind,black,premium,0,0.138,25,0.899,0.726,0.174,0.399,0.481,2,2,1,0,0,0,assets/creative_500696.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500696.png,True,0.6666666666666666,153600,0,19,23,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,1434.1299999999999,208030,162434,1195,127,12151.84,2.0,0.00046005994448774867,0.15559652310488975,0.005744363793683603,0.7808200740277844,0.10627615062761506,0.6104888717973369,8.473318318423017,7,3312.19,480560,386326,2971,297,27750.01,2.0,0.0006337177286914105,0.09907646755924003,0.00618237056767105,0.8039079407358082,0.09996634129922585,0.6180289662060929,8.378145577397431,14,6864.01,996557,797273,5597,549,52638.11,2.0,0.0008309303277529977,0.10574246013682609,0.00561633704845784,0.8000274946641286,0.09808826156869752,0.5508967374670992,7.668711146982594,32,15912.9,2270805,9139,862,82448.22,0.0015927433107763935,0.18176779609347557,31,0.004024563976211079,0.09432104168946275,0.3796010665821152,5.181219010991083,stable,,0.4657407407407407,0.004024563976211,0.0943210416894627,0.3796010665821152,5.181219010991083,-0.6463038431075039,-0.0660032553575311,0.0065021030770037,0
500697,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-01-31,feature-focus,earn more,Start now,Earn cashback daily,No hidden fees,lime,adventurous,0,0.251,55,0.887,0.573,0.08,0.885,0.336,1,2,1,0,0,0,assets/creative_500697.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500697.png,True,0.6666666666666666,153600,0,19,14,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,2456.0499999999997,330041,272397,2192,213,23429.61,2.0,0.0005975355528989295,0.18068465868824524,0.006641599074054436,0.8253429119412437,0.09717153284671533,0.6453743625791947,9.53954927627695,7,4547.73,627353,506398,4311,399,41022.35,2.0,0.0006342419322124243,0.1788337081112197,0.006871729313480608,0.8071978614910584,0.09255393180236604,0.6360055662442038,9.020401387065636,14,7652.76,1077992,868915,6815,640,62671.12,2.0,0.000910838377195654,0.1632217217319364,0.00632193930938263,0.8060495810729579,0.09391049156272928,0.593696428173864,8.189348679430688,36,18498.66,2618665,11962,1144,111344.0,0.0016631544960752733,0.18083732240435335,35,0.004567976430738563,0.09563618124059522,0.4368638218328805,6.019030567619493,stable,,0.5697530864197531,0.0045679764307385,0.0956361812405952,0.4368638218328805,6.019030567619493,-0.6428105369329317,0.0778642536108826,0.0072185366971511,0
500698,20116,CoinBridge,CoinBridge Cash,fintech,interstitial,360,640,ja,2026-02-04,minimalist,security,Shop now,Secure & simple,No hidden fees,black,trustworthy,8,0.05,85,0.638,0.724,0.295,0.259,0.179,0,0,0,0,0,0,assets/creative_500698.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500698.png,True,0.5625,230400,1,15,14,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,1381.58,140155,121419,925,101,9674.849999999999,2.0,0.00038037894263669495,0.1215336600417818,0.006599835895972316,0.8663194320573651,0.10918918918918918,0.7206307302629232,7.002743236005153,7,3199.78,323344,263373,2358,270,27933.93,2.0,0.0008849467157901929,0.17164435908857428,0.007292542926418922,0.8145287990499283,0.11450381679389313,0.8350239992082735,8.729953309290014,14,6431.55,645704,529958,4339,488,48086.259999999995,2.0,0.0009761294718517252,0.1767160970075913,0.006719797306505767,0.8207444897352347,0.11246831067066144,0.7557642511119647,7.4766207212880245,32,15068.08,1504243,7970,833,80188.58,0.0015110752388885907,0.22978620535744157,31,0.0052983460783929195,0.10451693851944793,0.5537669113301508,5.321751676391418,stable,,0.6716049382716048,0.0052983460783929,0.1045169385194479,0.5537669113301508,5.321751676391418,-0.4955799355421133,-0.1219017926734217,0.0075569780680085,0
500699,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,ja,2026-01-26,trust,earn more,Install now,Track every euro,Built for peace of mind,purple,urgent,0,0.23,77,0.857,0.64,0.334,0.41,0.045,0,1,0,0,0,0,assets/creative_500699.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500699.png,True,0.6666666666666666,153600,0,16,23,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,5407.13,748951,596146,3761,376,38860.37,2.0,0.0001939273166431455,0.0904320806722874,0.005021690337552123,0.7959746365249529,0.0999734113267748,0.5020355136717889,7.186875477378942,7,9414.79,1309885,1041661,6552,623,61693.810000000005,2.0,0.00040643872067801354,0.10668300041581932,0.005001965821427072,0.7952308790466338,0.09508547008547008,0.47561427148184765,6.552860977249625,14,12571.68,1744898,1385762,8142,781,76995.25,2.0,0.00080869028775272,0.10122922604342097,0.0046661753294461915,0.7941793732355702,0.09592237779415377,0.44759063280489747,6.124499669097527,41,25168.59,3504648,11838,1133,110855.64,0.00121980721101885,0.13317912417013084,40,0.0033777999958911707,0.09570873458354452,0.32328496328304585,4.404523256964335,stable,,0.3530864197530864,0.0033777999958911,0.0957087345835445,0.3232849632830458,4.404523256964335,-0.64464001041717,-0.107290305722498,0.0051691201258568,0
500700,20116,CoinBridge,CoinBridge Cash,fintech,native,320,320,ja,2026-02-02,minimalist,earn more,Try for free,Secure & simple,"Fast signup, instant card",lime,playful,0,0.676,75,0.979,0.719,0.32,0.505,0.534,2,1,0,1,0,1,assets/creative_500700.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500700.png,True,1.0,102400,0,15,25,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,1911.8,250430,213275,2028,252,22195.25,2.0,0.0007567321439410702,0.06560585423040405,0.008098071317334185,0.8516351874775386,0.1242603550295858,1.0062692169468515,11.609608745684696,7,3776.66,485104,408474,3956,513,47405.23,2.0,0.0007011516823887783,0.11713221328734133,0.008154952340116758,0.8420338731488506,0.12967644084934277,1.0575051947623602,12.552157197100085,14,7237.59,916396,761399,6670,809,76241.41,2.0,0.0012042680714823817,0.22460490081582618,0.007278512782683468,0.8308624219224003,0.12128935532233882,0.8828061231170804,10.534088004432414,34,16913.25,2140059,10738,1235,118379.75,0.0022134185189484103,0.3159269512140521,33,0.00501761867313004,0.11501210653753027,0.5770868933987334,6.999231371853429,stable,,0.6935185185185185,0.00501761867313,0.1150121065375302,0.5770868933987334,6.999231371853429,-0.7028528125610893,-0.1238647276587375,0.008350114023999,0
500701,20116,CoinBridge,CoinBridge Cash,fintech,native,320,320,ja,2026-01-27,testimonial,save smarter,Install now,Secure & simple,"Fast signup, instant card",black,playful,0,0.432,31,0.891,0.825,0.145,0.348,0.114,0,1,1,0,0,0,assets/creative_500701.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500701.png,True,1.0,102400,0,15,25,1008,signup,feature-focus,18-24,Android,2026-01-21,2026-03-07,3004,CPA,46,North America,3,4691.46,559991,459096,3829,439,44790.5,2.0,0.00023355097279016628,0.14089161843681167,0.006837609890158949,0.8198274615127743,0.11465134499869417,0.7839411704830971,9.547241157336948,7,8716.880000000001,1062477,875217,7043,822,82607.04000000001,2.0,0.00046514384873076346,0.09666197948358866,0.006628849377445347,0.8237514788555422,0.11671162856737186,0.7736638063694555,9.476675140646654,14,12037.67,1474923,1218942,9241,1072,107650.90000000001,2.0,0.0007734342988640911,0.1128990630307373,0.006265411821498478,0.8264444991365651,0.11600476138946002,0.726817603359633,8.942835282907739,40,25592.97,3179426,14284,1624,162292.27000000002,0.0016393748477892044,0.2175512608569433,39,0.004492634834086405,0.11369364323718846,0.510784022021585,6.341283172683749,stable,,0.6095679012345679,0.0044926348340864,0.1136936432371884,0.510784022021585,6.341283172683749,-0.7060309950899439,-0.2623467233850566,0.0068444222261377,0
500702,20117,DriftPass,DriftPass Getaway,travel,native,320,320,en,2026-01-06,gameplay,book now,Try for free,Book your next trip,Flexible booking options,purple,calm,0,0.449,64,0.874,0.423,0.26,0.709,0.513,0,0,1,1,0,0,assets/creative_500702.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500702.png,True,1.0,102400,0,19,24,1009,booking,discount,18-24,Both,2026-01-03,2026-03-16,2565,IPM,73,Europe,3,2572.44,552643,442501,5926,374,54531.84,6.0,0.000294436847242802,0.07644861295452783,0.010723016486230714,0.800699547447448,0.0631117111036112,0.6767479186382529,21.198488594486168,7,5874.08,1235700,1006414,13145,783,113359.23999999999,6.0,0.0008227732460131713,0.11968327746249784,0.010637695233470907,0.8144484907339969,0.059566375047546596,0.6336489439184269,19.298211805082666,14,10040.91,2092479,1695783,19687,1160,167214.01,6.0,0.0016988713231470636,0.1292285072585366,0.00940845762370853,0.8104181690712309,0.05892213135571697,0.5543663759588507,16.6532724623565,70,34496.37,7125541,33650,1938,278135.29,0.002854298071501003,0.17303646210497522,69,0.004722448442862093,0.05759286775631501,0.2719793486557722,8.062740804322308,stable,,0.4885802469135802,0.004722448442862,0.057592867756315,0.2719793486557723,8.062740804322308,-0.8264504837240163,0.0715741420070106,0.0110404834763276,0
